6.33;-0.490168;-2.49204;25.502
6.34;-0.680186;-2.48336;25.0114
6.35;-0.851708;-2.48337;24.5351
6.36;-1.00737;-2.49297;24.0722
6.37;-1.14962;-2.51285;23.6222
6.38;-1.28074;-2.54353;23.1849
6.39;-1.40285;-2.58544;22.7599
6.4;-1.51788;-2.63895;22.347
6.41;-1.62764;-2.70438;21.9461
6.42;-1.73376;-2.78204;21.5572
6.43;-1.83778;-2.87226;21.1803
6.44;-1.94111;-2.97538;20.8156
6.45;-2.04506;-3.0918;20.4633
6.46;-2.15085;-3.22196;20.1237
6.47;-2.25965;-3.36635;19.7971
6.48;-2.37255;-3.52554;19.4841
6.49;-2.49059;-3.70015;19.1853
6.5;-2.61479;-3.89086;18.9013
6.51;-2.74613;-4.09841;18.633
6.52;-2.88557;-4.32362;18.3814
6.53;-3.03405;-4.56733;18.1477
6.54;-3.19253;-4.83043;17.9331
6.55;-3.36194;-5.1138;17.7393
6.56;-3.54322;-5.41836;17.568
6.57;-3.73728;-5.74497;17.4213
6.58;-3.94506;-6.09443;17.3014
6.59;-4.16745;-6.46742;17.211
6.6;-4.40534;-6.86447;17.1531
6.61;-4.65955;-7.28587;17.1309
6.62;-4.93084;-7.73159;17.1481
6.63;-5.2199;-8.20119;17.2088
6.64;-5.52726;-8.69372;17.3175
6.65;-5.85328;-9.20756;17.4788
6.66;-6.19812;-9.74028;17.6979
6.67;-6.56161;-10.2885;17.9801
6.68;-6.94326;-10.8477;18.3307
6.69;-7.34211;-11.4121;18.755
6.7;-7.75667;-11.9744;19.2578
6.71;-8.18482;-12.5256;19.8436
6.72;-8.62374;-13.0552;20.5153
6.73;-9.06976;-13.551;21.2749
6.74;-9.51833;-13.9993;22.1219
6.75;-9.96396;-14.3849;23.0536
6.76;-10.4002;-14.6919;24.0638
6.77;-10.8197;-14.9045;25.1432
6.78;-11.2143;-15.0071;26.2782
6.79;-11.5753;-14.9864;27.4515
6.8;-11.8935;-14.8314;28.6419
6.81;-12.1599;-14.5356;29.8252
6.82;-12.3659;-14.0972;30.9749
6.83;-12.5038;-13.5203;32.0636
6.84;-12.5674;-12.8149;33.0649
